event_id,user_id,session_id,timestamp,velocity_px_s,acceleration_px_s2,curvature,jitter_amplitude,click_duration_ms,dx,dy,event_type,direction_changes,label
63389,8,S008G038,2026-01-04T00:00:01.400000,560.6,482.34,0.1975,1.672,156.09,-213.0,-4.5,click,0,genuine
63390,8,S008G038,2026-01-04T00:00:01.450000,309.14,850.49,0.2375,0.987,,-214.2,-134.9,move,0,genuine
63391,8,S008G038,2026-01-04T00:00:01.500000,390.93,709.47,0.2453,1.538,,5.7,-36.7,move,1,genuine
63392,8,S008G038,2026-01-04T00:00:01.550000,528.05,953.87,0.1583,1.713,131.45,-239.5,300.9,click,0,genuine
63393,8,S008G038,2026-01-04T00:00:01.600000,611.73,717.37,0.1467,1.852,,-33.1,369.6,move,4,genuine
63394,8,S008G038,2026-01-04T00:00:01.650000,453.11,880.81,0.2005,2.03,,-168.4,14.7,move,3,genuine
63395,8,S008G038,2026-01-04T00:00:01.700000,424.65,1115.88,0.2717,0.917,,135.1,387.6,move,4,genuine
63396,8,S008G038,2026-01-04T00:00:01.750000,345.61,715.68,0.3034,1.623,,23.2,99.7,move,1,genuine
63397,8,S008G038,2026-01-04T00:00:01.800000,532.11,1083.27,0.1871,1.802,,-67.2,55.6,scroll,0,genuine
63398,8,S008G038,2026-01-04T00:00:01.850000,253.28,716.47,0.2028,1.212,,418.1,-164.9,move,2,genuine
63399,8,S008G038,2026-01-04T00:00:01.900000,658.17,734.49,0.1927,1.496,121.54,-485.3,-76.6,click,5,genuine
63400,8,S008G038,2026-01-04T00:00:01.950000,440.07,977.32,0.2322,1.178,,-37.5,225.7,move,3,genuine
63401,8,S008G038,2026-01-04T00:00:02,478.12,890.34,0.2433,0.642,,-62.0,161.5,move,3,genuine
63402,8,S008G038,2026-01-04T00:00:02.050000,338.4,567.66,0.2634,1.849,136.14,-404.9,66.4,click,5,genuine
63403,8,S008G038,2026-01-04T00:00:02.100000,503.9,1217.66,0.1842,1.24,,-19.3,65.0,move,3,genuine
63404,8,S008G038,2026-01-04T00:00:02.150000,343.8,856.5,0.2012,1.85,,-185.0,-31.8,move,3,genuine
63405,8,S008G038,2026-01-04T00:00:02.200000,443.37,775.09,0.2229,1.745,,228.3,-132.3,move,0,genuine
63406,8,S008G038,2026-01-04T00:00:02.250000,499.97,813.44,0.2107,1.259,,50.8,-157.3,scroll,1,genuine
63407,8,S008G038,2026-01-04T00:00:02.300000,468.73,898.77,0.2406,2.187,,-92.8,-170.5,move,3,genuine
63408,8,S008G038,2026-01-04T00:00:02.350000,453.77,936.85,0.1526,1.965,,-256.3,-270.0,scroll,2,genuine
63409,8,S008G038,2026-01-04T00:00:02.400000,450.97,764.94,0.2595,0.9,,-373.2,240.6,move,4,genuine
63410,8,S008G038,2026-01-04T00:00:02.450000,503.35,732.35,0.1838,1.903,,-45.4,210.9,move,4,genuine
63411,8,S008G038,2026-01-04T00:00:02.500000,442.91,890.46,0.2666,1.214,,308.1,-97.1,move,2,genuine
63412,8,S008G038,2026-01-04T00:00:02.550000,551.23,893.14,0.2176,1.291,,102.3,166.3,move,4,genuine
63413,8,S008G038,2026-01-04T00:00:02.600000,286.69,919.29,0.2357,1.784,,192.1,-91.4,move,1,genuine
63414,8,S008G038,2026-01-04T00:00:02.650000,529.78,874.09,0.2706,1.338,130.62,-214.8,171.2,click,5,genuine
63415,8,S008G038,2026-01-04T00:00:02.700000,263.44,721.13,0.2238,1.511,,224.1,23.5,scroll,2,genuine
63416,8,S008G038,2026-01-04T00:00:02.750000,643.59,705.58,0.2725,2.106,,224.8,-20.2,move,4,genuine
63417,8,S008G038,2026-01-04T00:00:02.800000,442.54,815.92,0.2292,1.746,,401.1,-138.7,move,5,genuine
63418,8,S008G038,2026-01-04T00:00:02.850000,364.97,914.31,0.2691,1.682,,-217.9,5.9,move,1,genuine
63419,8,S008G038,2026-01-04T00:00:02.900000,439.99,981.21,0.227,1.681,122.32,-145.6,39.3,click,1,genuine
63420,8,S008G038,2026-01-04T00:00:02.950000,721.81,1084.88,0.2828,1.745,,-123.4,-74.9,move,2,genuine
63421,8,S008G038,2026-01-04T00:00:03,391.63,904.49,0.1996,1.519,,-89.9,-19.3,move,5,genuine
63422,8,S008G038,2026-01-04T00:00:03.050000,436.51,885.98,0.1977,1.886,,-125.7,-36.2,move,5,genuine
63423,8,S008G038,2026-01-04T00:00:03.100000,541.92,1217.07,0.2808,1.546,,-13.5,262.7,move,1,genuine
63424,8,S008G038,2026-01-04T00:00:03.150000,271.69,828.78,0.2871,1.376,128.92,188.0,-286.9,click,5,genuine
63425,8,S008G038,2026-01-04T00:00:03.200000,715.07,794.4,0.2985,1.171,,140.5,144.2,move,5,genuine
63426,8,S008G038,2026-01-04T00:00:03.250000,566.75,832.91,0.2413,1.884,,185.3,80.4,move,3,genuine
63427,8,S008G038,2026-01-04T00:00:03.300000,466.6,1032.74,0.1923,1.473,,-91.7,-192.2,move,5,genuine
63428,8,S008G038,2026-01-04T00:00:03.350000,534.53,737.92,0.1798,1.683,,-137.1,91.8,move,1,genuine
63429,8,S008G038,2026-01-04T00:00:03.400000,530.78,881.28,0.1991,1.697,99.98,-231.8,108.4,click,1,genuine
63430,8,S008G038,2026-01-04T00:00:03.450000,514.58,792.24,0.2623,1.701,,2.0,16.0,move,4,genuine
63431,8,S008G038,2026-01-04T00:00:03.500000,471.8,833.22,0.2438,0.537,,-340.3,-44.5,move,0,genuine
63432,8,S008G038,2026-01-04T00:00:03.550000,406.62,880.76,0.2203,1.348,,-218.4,118.4,move,3,genuine
63433,8,S008G038,2026-01-04T00:00:03.600000,510.25,862.62,0.2338,1.474,,208.1,-141.4,scroll,3,genuine
63434,8,S008G038,2026-01-04T00:00:03.650000,348.21,983.73,0.2047,0.802,,24.0,-117.0,move,1,genuine
63435,8,S008G038,2026-01-04T00:00:03.700000,598.65,960.09,0.2532,1.738,,58.6,19.6,move,2,genuine
63436,8,S008G038,2026-01-04T00:00:03.750000,433.8,850.31,0.2656,1.867,146.4,-94.4,87.1,click,1,genuine
63437,8,S008G038,2026-01-04T00:00:03.800000,707.15,1004.77,0.2281,2.171,,-17.5,76.6,move,0,genuine
63438,8,S008G038,2026-01-04T00:00:03.850000,468.45,608.96,0.2984,0.931,,276.7,-111.0,move,2,genuine
63439,8,S008G038,2026-01-04T00:00:03.900000,453.39,643.12,0.2133,2.221,,12.5,-43.0,move,5,genuine
63440,8,S008G038,2026-01-04T00:00:03.950000,404.95,1027.06,0.1878,1.809,,56.4,80.8,move,2,genuine
63441,8,S008G038,2026-01-04T00:00:04,326.7,989.8,0.2336,1.211,126.64,112.9,120.8,click,5,genuine
63442,8,S008G038,2026-01-04T00:00:04.050000,372.89,996.77,0.2283,1.98,,-107.4,-0.2,move,0,genuine
63443,8,S008G038,2026-01-04T00:00:04.100000,366.21,607.52,0.2087,2.102,,160.3,-234.4,move,4,genuine
63444,8,S008G038,2026-01-04T00:00:04.150000,434.04,846.76,0.2386,2.37,115.82,-92.1,-10.1,click,4,genuine
63445,8,S008G038,2026-01-04T00:00:04.200000,551.99,933.89,0.2142,2.041,,258.9,-262.6,move,3,genuine
63446,8,S008G038,2026-01-04T00:00:04.250000,395.53,1022.41,0.2242,1.552,114.54,220.7,-46.5,click,5,genuine
63447,8,S008G038,2026-01-04T00:00:04.300000,460.91,915.06,0.2113,0.879,,171.7,88.6,move,1,genuine
63448,8,S008G038,2026-01-04T00:00:04.350000,665.99,1014.25,0.1725,2.214,137.07,-537.7,62.7,click,3,genuine
63449,8,S008G038,2026-01-04T00:00:04.400000,671.74,875.04,0.205,0.909,,145.9,-190.0,scroll,0,genuine
63450,8,S008G038,2026-01-04T00:00:04.450000,337.62,835.62,0.2187,0.698,,263.2,-69.6,scroll,0,genuine
63451,8,S008G038,2026-01-04T00:00:04.500000,554.56,554.41,0.1813,1.838,,-176.8,22.1,move,2,genuine
63452,8,S008G038,2026-01-04T00:00:04.550000,440.49,973.79,0.249,2.193,,-5.9,-246.3,move,1,genuine
63453,8,S008G038,2026-01-04T00:00:04.600000,380.08,1046.16,0.2416,2.488,,74.6,-202.5,move,3,genuine
63454,8,S008G038,2026-01-04T00:00:04.650000,397.82,1058.79,0.2091,1.432,,112.8,-63.1,move,5,genuine
63455,8,S008G038,2026-01-04T00:00:04.700000,533.52,671.7,0.2122,1.833,,-312.0,-66.9,move,1,genuine
63456,8,S008G038,2026-01-04T00:00:04.750000,669.64,794.2,0.3064,1.818,,-69.8,57.3,move,0,genuine
63457,8,S008G038,2026-01-04T00:00:04.800000,214.63,1067.66,0.1927,1.61,115.51,-364.8,-75.8,click,0,genuine
63458,8,S008G038,2026-01-04T00:00:04.850000,638.7,866.77,0.2202,1.766,,-22.1,11.1,move,5,genuine
63459,8,S008G038,2026-01-04T00:00:04.900000,503.61,1109.83,0.1672,0.947,,-65.3,127.9,move,5,genuine
63460,8,S008G038,2026-01-04T00:00:04.950000,408.89,967.64,0.2987,1.75,126.65,349.8,-221.0,click,0,genuine
63461,8,S008G038,2026-01-04T00:00:05,443.18,757.06,0.2128,1.823,120.1,-215.9,179.7,click,1,genuine
63462,8,S008G038,2026-01-04T00:00:05.050000,522.93,661.43,0.2382,2.608,,531.2,115.9,move,1,genuine
63463,8,S008G038,2026-01-04T00:00:05.100000,441.44,967.03,0.225,1.857,,126.3,-111.9,scroll,5,genuine
63464,8,S008G038,2026-01-04T00:00:05.150000,481.22,757.68,0.2426,1.672,,-85.2,30.6,move,4,genuine
63465,8,S008G038,2026-01-04T00:00:05.200000,404.52,833.43,0.1694,1.354,,92.2,-160.8,move,2,genuine
63466,8,S008G038,2026-01-04T00:00:05.250000,379.89,1078.88,0.2389,1.969,133.25,191.0,-93.5,click,2,genuine
63467,8,S008G038,2026-01-04T00:00:05.300000,495.59,823.47,0.1597,0.606,148.23,-324.2,32.2,click,2,genuine
63468,8,S008G038,2026-01-04T00:00:05.350000,481.08,696.37,0.2338,1.127,,-336.6,303.6,move,1,genuine
63469,8,S008G038,2026-01-04T00:00:05.400000,451.09,720.8,0.2056,2.413,,-119.4,70.1,move,1,genuine
63470,8,S008G038,2026-01-04T00:00:05.450000,524.09,856.87,0.2332,1.786,109.17,382.1,-72.1,click,0,genuine
63471,8,S008G038,2026-01-04T00:00:05.500000,364.72,744.77,0.2159,1.873,126.18,81.6,183.1,click,0,genuine
63472,8,S008G038,2026-01-04T00:00:05.550000,449.54,845.26,0.2022,1.625,,260.0,-252.4,move,2,genuine
63473,8,S008G038,2026-01-04T00:00:05.600000,398.15,878.38,0.2496,1.307,,250.9,-34.0,move,5,genuine
63474,8,S008G038,2026-01-04T00:00:05.650000,472.93,675.21,0.1766,2.047,,112.5,-198.1,move,3,genuine
63475,8,S008G038,2026-01-04T00:00:05.700000,376.96,901.77,0.2515,1.593,140.61,74.3,-30.2,click,0,genuine
63476,8,S008G038,2026-01-04T00:00:05.750000,429.44,913.19,0.2148,2.016,,-110.4,-9.3,move,2,genuine
63477,8,S008G038,2026-01-04T00:00:05.800000,472.63,668.14,0.2509,2.274,,-306.9,18.8,move,1,genuine
63478,8,S008G038,2026-01-04T00:00:05.850000,333.6,897.83,0.1845,1.285,,326.4,-2.3,move,3,genuine
63479,8,S008G038,2026-01-04T00:00:05.900000,653.04,821.96,0.1993,1.701,,-193.1,-308.3,scroll,5,genuine
63480,8,S008G038,2026-01-04T00:00:05.950000,594.53,931.39,0.2357,1.277,113.59,2.3,57.7,click,1,genuine
63481,8,S008G039,2026-02-26T00:00:00,388.83,926.11,0.2628,1.494,,191.8,-3.4,move,1,genuine
63482,8,S008G039,2026-02-26T00:00:00.050000,438.26,899.94,0.2523,2.246,,282.8,-48.1,move,3,genuine
63483,8,S008G039,2026-02-26T00:00:00.100000,427.83,1026.85,0.2592,1.22,,181.9,-14.3,move,4,genuine
63484,8,S008G039,2026-02-26T00:00:00.150000,682.38,591.21,0.2282,1.434,,-226.7,49.8,move,3,genuine
63485,8,S008G039,2026-02-26T00:00:00.200000,577.92,926.28,0.2128,1.635,154.24,-154.8,159.5,click,1,genuine
63486,8,S008G039,2026-02-26T00:00:00.250000,449.18,779.4,0.2276,1.61,,122.3,97.5,move,5,genuine
63487,8,S008G039,2026-02-26T00:00:00.300000,467.28,924.03,0.2288,2.329,,343.5,16.3,move,2,genuine
63488,8,S008G039,2026-02-26T00:00:00.350000,457.25,985.98,0.2835,1.115,,84.4,155.5,move,5,genuine
63489,8,S008G039,2026-02-26T00:00:00.400000,239.91,894.05,0.2171,1.667,128.11,221.4,-38.0,click,5,genuine
63490,8,S008G039,2026-02-26T00:00:00.450000,356.62,1010.58,0.2383,2.465,,282.2,309.3,move,0,genuine
63491,8,S008G039,2026-02-26T00:00:00.500000,507.54,1049.77,0.2648,1.603,,-182.7,78.3,move,0,genuine
63492,8,S008G039,2026-02-26T00:00:00.550000,621.91,837.67,0.2041,2.05,,-15.0,23.0,move,2,genuine
63493,8,S008G039,2026-02-26T00:00:00.600000,769.45,885.29,0.2825,1.766,,225.0,-85.2,move,1,genuine
63494,8,S008G039,2026-02-26T00:00:00.650000,497.97,1014.5,0.2383,1.298,,-444.6,30.8,move,2,genuine
63495,8,S008G039,2026-02-26T00:00:00.700000,496.92,848.93,0.1783,1.539,,116.9,-327.6,move,5,genuine
63496,8,S008G039,2026-02-26T00:00:00.750000,405.03,1005.94,0.2837,1.943,138.92,122.6,-53.0,click,4,genuine
63497,8,S008G039,2026-02-26T00:00:00.800000,651.17,652.39,0.1795,1.475,,-95.2,208.7,move,5,genuine
63498,8,S008G039,2026-02-26T00:00:00.850000,565.94,956.79,0.2087,1.612,,64.1,-110.7,move,3,genuine
63499,8,S008G039,2026-02-26T00:00:00.900000,477.12,928.69,0.2906,2.319,,-8.8,310.0,move,4,genuine
63500,8,S008G039,2026-02-26T00:00:00.950000,305.49,923.78,0.2337,2.156,,-375.4,-59.9,scroll,0,genuine
63501,8,S008G039,2026-02-26T00:00:01,741.17,844.13,0.2278,0.557,,279.5,27.0,move,0,genuine
63502,8,S008G039,2026-02-26T00:00:01.050000,327.03,855.43,0.248,1.664,,-268.7,13.0,move,5,genuine
63503,8,S008G039,2026-02-26T00:00:01.100000,467.11,785.39,0.2017,2.075,140.09,0.6,-13.4,click,3,genuine
63504,8,S008G039,2026-02-26T00:00:01.150000,395.3,947.9,0.2323,0.903,,-55.7,-41.9,move,1,genuine
63505,8,S008G039,2026-02-26T00:00:01.200000,488.01,680.62,0.1522,1.292,,116.8,157.0,scroll,0,genuine
63506,8,S008G039,2026-02-26T00:00:01.250000,306.87,900.68,0.2678,1.954,,-239.5,-9.5,move,4,genuine
63507,8,S008G039,2026-02-26T00:00:01.300000,541.44,1011.18,0.2888,1.998,,-57.3,-198.1,move,1,genuine
63508,8,S008G039,2026-02-26T00:00:01.350000,540.46,1064.65,0.3384,0.504,,-83.9,-145.6,move,1,genuine
63509,8,S008G039,2026-02-26T00:00:01.400000,356.17,881.08,0.2287,1.646,115.08,-373.6,189.7,click,5,genuine
63510,8,S008G039,2026-02-26T00:00:01.450000,417.32,760.88,0.1602,1.312,,225.8,80.2,move,2,genuine
63511,8,S008G039,2026-02-26T00:00:01.500000,420.69,933.94,0.2184,1.471,,72.5,187.7,move,2,genuine
63512,8,S008G039,2026-02-26T00:00:01.550000,372.79,1101.39,0.2139,1.003,,-100.0,53.4,move,1,genuine
63513,8,S008G039,2026-02-26T00:00:01.600000,446.32,812.19,0.1573,2.429,,88.4,-147.5,move,2,genuine
63514,8,S008G039,2026-02-26T00:00:01.650000,464.61,1019.32,0.2481,2.558,,21.9,113.4,move,2,genuine
63515,8,S008G039,2026-02-26T00:00:01.700000,466.89,1010.47,0.2932,1.452,,388.5,-153.5,move,0,genuine
63516,8,S008G039,2026-02-26T00:00:01.750000,432.64,719.77,0.2512,1.407,,98.6,116.1,move,5,genuine
63517,8,S008G039,2026-02-26T00:00:01.800000,520.05,806.46,0.2245,1.076,118.27,-75.2,-46.9,click,5,genuine
63518,8,S008G039,2026-02-26T00:00:01.850000,444.04,823.38,0.2119,2.431,,-165.2,-303.8,move,0,genuine
63519,8,S008G039,2026-02-26T00:00:01.900000,436.07,944.24,0.1806,2.183,,57.1,74.5,move,1,genuine
63520,8,S008G039,2026-02-26T00:00:01.950000,423.31,981.41,0.2076,1.638,,228.0,237.8,move,5,genuine
63521,8,S008G039,2026-02-26T00:00:02,385.92,995.66,0.2147,1.639,,251.2,143.0,move,0,genuine
63522,8,S008G039,2026-02-26T00:00:02.050000,410.35,789.48,0.1988,2.045,,-448.7,364.1,move,3,genuine
63523,8,S008G039,2026-02-26T00:00:02.100000,443.71,979.21,0.2413,2.324,,291.6,302.0,move,4,genuine
63524,8,S008G039,2026-02-26T00:00:02.150000,643.15,978.08,0.2249,1.658,,168.8,-46.6,move,1,genuine
63525,8,S008G039,2026-02-26T00:00:02.200000,491.58,653.19,0.1895,1.246,,248.1,70.3,scroll,3,genuine
63526,8,S008G039,2026-02-26T00:00:02.250000,660.9,1001.66,0.2713,1.99,,-83.5,-119.8,move,0,genuine
63527,8,S008G039,2026-02-26T00:00:02.300000,485.87,1021.19,0.2239,2.06,,-132.4,19.0,scroll,1,genuine
63528,8,S008G039,2026-02-26T00:00:02.350000,551.77,1161.08,0.1566,2.056,,161.1,181.3,move,0,genuine
63529,8,S008G039,2026-02-26T00:00:02.400000,473.4,762.55,0.2181,1.069,,71.9,-24.6,move,1,genuine
63530,8,S008G039,2026-02-26T00:00:02.450000,484.76,744.55,0.2281,2.047,,9.0,87.2,move,4,genuine
63531,8,S008G039,2026-02-26T00:00:02.500000,469.3,684.59,0.2664,1.423,,201.4,8.5,move,5,genuine
63532,8,S008G039,2026-02-26T00:00:02.550000,336.64,774.22,0.2463,1.782,128.04,-137.3,-73.7,click,3,genuine
63533,8,S008G039,2026-02-26T00:00:02.600000,407.18,802.33,0.212,1.084,,-103.1,-89.7,move,4,genuine
63534,8,S008G039,2026-02-26T00:00:02.650000,224.02,883.07,0.2428,2.372,,373.5,370.3,move,5,genuine
63535,8,S008G039,2026-02-26T00:00:02.700000,416.48,1010.85,0.2838,1.672,,-211.7,31.0,move,3,genuine
63536,8,S008G039,2026-02-26T00:00:02.750000,430.53,992.66,0.2563,0.503,,-217.7,304.7,move,3,genuine
63537,8,S008G039,2026-02-26T00:00:02.800000,444.65,750.01,0.2454,1.966,,-85.3,61.7,move,1,genuine
63538,8,S008G039,2026-02-26T00:00:02.850000,248.03,1064.93,0.2031,1.606,,-26.5,65.9,scroll,4,genuine
63539,8,S008G039,2026-02-26T00:00:02.900000,346.7,915.2,0.3016,1.298,,294.2,117.5,move,5,genuine
63540,8,S008G039,2026-02-26T00:00:02.950000,457.8,899.23,0.2442,0.694,124.17,94.9,-207.6,click,3,genuine
63541,8,S008G039,2026-02-26T00:00:03,523.67,916.38,0.2561,1.817,,-3.1,123.9,move,2,genuine
63542,8,S008G039,2026-02-26T00:00:03.050000,319.74,829.32,0.2239,1.502,,220.1,57.7,move,2,genuine
63543,8,S008G039,2026-02-26T00:00:03.100000,770.11,835.18,0.2171,1.932,,-55.6,-250.3,scroll,5,genuine
63544,8,S008G039,2026-02-26T00:00:03.150000,714.03,912.61,0.2646,1.865,,-162.5,-45.5,move,1,genuine
63545,8,S008G039,2026-02-26T00:00:03.200000,451.9,1000.03,0.2676,1.123,,-233.3,75.2,move,4,genuine
63546,8,S008G039,2026-02-26T00:00:03.250000,683.6,964.01,0.1484,1.457,,134.4,17.9,move,0,genuine
63547,8,S008G039,2026-02-26T00:00:03.300000,466.58,865.45,0.2074,1.326,98.83,-133.5,203.3,click,2,genuine
63548,8,S008G039,2026-02-26T00:00:03.350000,604.46,802.38,0.1812,2.098,,-286.5,-5.4,scroll,4,genuine
63549,8,S008G039,2026-02-26T00:00:03.400000,337.09,1064.63,0.1976,2.742,,-180.8,-72.6,move,1,genuine
63550,8,S008G039,2026-02-26T00:00:03.450000,676.11,847.3,0.2454,1.093,,-273.6,-138.4,move,1,genuine
63551,8,S008G039,2026-02-26T00:00:03.500000,568.04,605.57,0.2482,1.549,,86.0,23.9,move,1,genuine
63552,8,S008G039,2026-02-26T00:00:03.550000,627.76,938.5,0.1741,1.553,122.22,338.2,-75.7,click,2,genuine
63553,8,S008G039,2026-02-26T00:00:03.600000,355.5,944.2,0.2903,1.233,,-26.8,18.7,move,5,genuine
63554,8,S008G039,2026-02-26T00:00:03.650000,586.32,736.75,0.2071,2.48,,168.2,-55.7,move,4,genuine
63555,8,S008G039,2026-02-26T00:00:03.700000,715.17,1020.33,0.2854,1.011,,-84.6,110.6,move,0,genuine
63556,8,S008G039,2026-02-26T00:00:03.750000,520.66,1184.16,0.1783,1.992,,163.3,134.6,move,0,genuine
63557,8,S008G039,2026-02-26T00:00:03.800000,413.63,781.8,0.3027,2.28,132.13,-340.4,30.2,click,4,genuine
63558,8,S008G039,2026-02-26T00:00:03.850000,428.85,773.05,0.1978,1.349,,-12.1,142.5,move,3,genuine
63559,8,S008G039,2026-02-26T00:00:03.900000,526.21,762.72,0.1787,1.558,,210.1,49.5,move,2,genuine
63560,8,S008G039,2026-02-26T00:00:03.950000,430.97,907.71,0.2602,1.924,103.09,313.5,-107.7,click,0,genuine
63561,8,S008G039,2026-02-26T00:00:04,456.12,1096.67,0.2441,0.624,,214.4,45.9,move,0,genuine
63562,8,S008G039,2026-02-26T00:00:04.050000,398.02,663.79,0.1844,1.062,,-91.0,83.8,move,1,genuine
63563,8,S008G039,2026-02-26T00:00:04.100000,470.15,870.18,0.2659,2.335,,238.7,157.6,move,4,genuine
63564,8,S008G039,2026-02-26T00:00:04.150000,505.77,976.12,0.2372,2.644,112.67,121.7,18.9,click,0,genuine
63565,8,S008G039,2026-02-26T00:00:04.200000,598.78,960.52,0.2303,1.702,,-51.1,-36.1,move,1,genuine
63566,8,S008G039,2026-02-26T00:00:04.250000,415.66,1038.13,0.266,1.376,,-279.7,-20.3,move,0,genuine
63567,8,S008G039,2026-02-26T00:00:04.300000,592.31,948.84,0.2397,1.562,143.57,34.7,-2.7,click,0,genuine
63568,8,S008G039,2026-02-26T00:00:04.350000,520.69,797.9,0.2745,1.461,118.38,-66.3,56.3,click,4,genuine
63569,8,S008G039,2026-02-26T00:00:04.400000,679.75,975.4,0.2148,1.665,,-198.7,207.5,scroll,5,genuine
63570,8,S008G039,2026-02-26T00:00:04.450000,491.93,773.5,0.2287,1.136,,491.8,19.0,move,1,genuine
63571,8,S008G039,2026-02-26T00:00:04.500000,528.19,920.14,0.2512,1.336,,-32.8,-38.4,move,0,genuine
63572,8,S008G039,2026-02-26T00:00:04.550000,465.47,567.56,0.1925,2.025,,-33.3,2.4,move,1,genuine
63573,8,S008G039,2026-02-26T00:00:04.600000,340.8,918.59,0.2638,1.246,,-258.6,-146.4,move,3,genuine
63574,8,S008G039,2026-02-26T00:00:04.650000,466.3,1081.36,0.1659,1.228,,43.2,29.8,move,2,genuine
63575,8,S008G039,2026-02-26T00:00:04.700000,666.58,964.43,0.2601,0.929,,11.6,34.0,move,3,genuine
63576,8,S008G039,2026-02-26T00:00:04.750000,629.88,762.25,0.2428,1.486,146.5,251.4,-15.0,click,0,genuine
63577,8,S008G039,2026-02-26T00:00:04.800000,506.11,883.33,0.198,1.903,,206.8,-20.8,move,4,genuine
63578,8,S008G039,2026-02-26T00:00:04.850000,429.23,888.74,0.1945,2.396,133.78,-110.1,93.1,click,5,genuine
63579,8,S008G039,2026-02-26T00:00:04.900000,547.5,1067.79,0.2271,1.072,,82.9,268.5,move,1,genuine
63580,8,S008G039,2026-02-26T00:00:04.950000,429.61,815.55,0.2723,1.584,,117.3,-116.0,move,5,genuine
63581,8,S008G039,2026-02-26T00:00:05,549.51,1167.99,0.2928,1.374,,157.2,-123.4,move,4,genuine
63582,8,S008G039,2026-02-26T00:00:05.050000,405.48,1090.38,0.2693,1.418,149.2,188.6,142.5,click,0,genuine
63583,8,S008G039,2026-02-26T00:00:05.100000,567.21,688.82,0.2192,2.731,,-306.3,-133.9,move,1,genuine
63584,8,S008G039,2026-02-26T00:00:05.150000,504.46,814.13,0.2084,2.356,,63.6,11.9,scroll,5,genuine
63585,8,S008G039,2026-02-26T00:00:05.200000,473.27,877.43,0.2483,0.999,,-10.4,65.0,move,5,genuine
63586,8,S008G039,2026-02-26T00:00:05.250000,674.22,947.97,0.1647,1.504,,-140.1,19.0,move,3,genuine
63587,8,S008G039,2026-02-26T00:00:05.300000,386.37,965.49,0.2361,2.714,,368.9,78.2,scroll,0,genuine
63588,8,S008G039,2026-02-26T00:00:05.350000,485.5,1120.43,0.2938,1.658,,52.4,210.4,move,3,genuine
63589,8,S008G039,2026-02-26T00:00:05.400000,391.94,866.88,0.2374,1.854,,76.2,7.7,move,5,genuine
63590,8,S008G039,2026-02-26T00:00:05.450000,576.04,651.25,0.2022,1.841,,-150.1,-320.6,move,2,genuine
63591,8,S008G039,2026-02-26T00:00:05.500000,470.5,1042.48,0.1886,1.592,,143.9,64.7,move,3,genuine
63592,8,S008G039,2026-02-26T00:00:05.550000,423.23,853.98,0.2612,2.341,,114.4,-106.9,move,5,genuine
63593,8,S008G039,2026-02-26T00:00:05.600000,636.18,705.11,0.1992,1.887,140.88,-9.5,-36.4,click,1,genuine
63594,8,S008G039,2026-02-26T00:00:05.650000,460.73,868.39,0.24,2.507,,136.2,-31.1,move,0,genuine
63595,8,S008G039,2026-02-26T00:00:05.700000,714.54,925.5,0.2072,1.121,109.41,291.7,-214.2,click,0,genuine
63596,8,S008G039,2026-02-26T00:00:05.750000,391.52,734.9,0.2114,2.386,,-188.6,52.2,move,0,genuine
63597,8,S008G039,2026-02-26T00:00:05.800000,385.34,1023.64,0.2662,1.035,,55.4,-140.3,move,3,genuine
63598,8,S008G039,2026-02-26T00:00:05.850000,386.2,1043.65,0.2049,0.774,,74.6,41.0,move,2,genuine
63599,8,S008G039,2026-02-26T00:00:05.900000,328.12,479.88,0.182,1.074,,65.8,-247.4,move,5,genuine
63600,8,S008G039,2026-02-26T00:00:05.950000,603.38,694.72,0.1569,1.626,144.41,-9.9,-245.7,click,1,genuine
63601,8,S008G040,2026-02-22T00:00:00,434.44,740.23,0.2335,1.957,,-199.9,129.5,move,2,genuine
63602,8,S008G040,2026-02-22T00:00:00.050000,335.81,711.71,0.2487,1.858,,298.9,-27.8,move,4,genuine
63603,8,S008G040,2026-02-22T00:00:00.100000,475.63,712.42,0.2529,1.442,,-350.0,134.0,scroll,5,genuine
63604,8,S008G040,2026-02-22T00:00:00.150000,706.19,852.15,0.2694,1.745,112.64,-191.1,-152.2,click,5,genuine
63605,8,S008G040,2026-02-22T00:00:00.200000,829.98,560.22,0.2492,1.023,,64.5,38.0,move,5,genuine
63606,8,S008G040,2026-02-22T00:00:00.250000,487.6,839.39,0.183,2.194,,71.2,-125.7,scroll,0,genuine
63607,8,S008G040,2026-02-22T00:00:00.300000,517.36,1024.2,0.25,2.25,,235.3,-42.9,move,4,genuine
63608,8,S008G040,2026-02-22T00:00:00.350000,404.34,698.57,0.2377,2.453,150.48,2.3,-34.0,click,5,genuine
63609,8,S008G040,2026-02-22T00:00:00.400000,424.74,1140.69,0.1811,0.656,,168.5,99.9,scroll,2,genuine
63610,8,S008G040,2026-02-22T00:00:00.450000,439.02,935.85,0.1905,2.102,,201.8,185.5,move,3,genuine
63611,8,S008G040,2026-02-22T00:00:00.500000,463.04,808.26,0.2463,1.804,,-378.7,107.9,move,1,genuine
63612,8,S008G040,2026-02-22T00:00:00.550000,626.98,967.41,0.2411,1.363,,18.9,85.7,move,3,genuine
63613,8,S008G040,2026-02-22T00:00:00.600000,431.85,903.14,0.2185,1.264,,109.6,-287.9,move,4,genuine
